,Code INSEE,Annee,Nb ventes,Commune,Valeur fonciere,Surface reelle bati,Surface terrain,Surface Carrez,Prix au m2 mode,Prix au m2 moyen,Prix ref
72253,46236,2022,6,REILHAGUET,1449190.0,840.0,18233.0,0.0,1833.3333333333333,1725.2261904761904,1833.3333333333333
72254,46236,2023,1,REILHAGUET,140000.0,80.0,237.0,0.0,1750.0,1750.0,1833.3333333333333
72255,46236,2024,4,REILHAGUET,770000.0,426.0,3259.0,0.0,2024.3147656940762,1807.511737089202,1833.3333333333333
72256,46236,2025,3,REILHAGUET,690250.0,381.0,2596.0,0.0,1732.0261437908496,1811.6797900262468,1833.3333333333333
72257,46237,2021,1,REYREVIGNES,380000.0,192.0,767.0,0.0,1979.1666666666667,1979.1666666666667,1774.7916666666665
72258,46237,2022,9,REYREVIGNES,1894440.0,1140.0,7131.0,0.0,1529.4117647058824,1661.7894736842106,1774.7916666666665
72259,46237,2023,6,REYREVIGNES,1233340.0,621.0,5354.0,0.0,2213.78640776699,1986.0547504025765,1774.7916666666665
72260,46237,2024,3,REYREVIGNES,450930.0,248.0,1645.0,0.0,1875.0,1818.266129032258,1774.7916666666665
72261,46237,2025,3,REYREVIGNES,541875.0,333.0,2608.0,0.0,1615.3846153846157,1627.2522522522522,1774.7916666666665
72262,46238,2021,8,RIGNAC,1382670.0,1032.0,5036.0,0.0,1609.3235294117646,1339.796511627907,1801.7543859649122
72263,46238,2022,7,RIGNAC,1900040.0,872.0,8699.0,0.0,2096.97247706422,2178.9449541284403,1801.7543859649122
72264,46238,2023,6,RIGNAC,1473700.0,690.0,8014.0,0.0,1868.5,2135.7971014492755,1801.7543859649122
72265,46238,2024,3,RIGNAC,236200.0,112.0,921.0,0.0,772.7272727272727,2108.9285714285716,1801.7543859649122
72266,46239,2021,10,LE ROC,1312000.0,956.0,10835.0,0.0,1325.801282051282,1372.3849372384936,1296.7032967032967
72267,46239,2022,6,LE ROC,1070000.0,578.0,13545.0,0.0,1411.764705882353,1851.2110726643598,1296.7032967032967
72268,46239,2023,3,LE ROC,408000.0,278.0,942.0,0.0,1460.6741573033707,1467.6258992805756,1296.7032967032967
72269,46239,2024,3,LE ROC,575000.0,540.0,2992.0,0.0,1192.3076923076924,1064.8148148148148,1296.7032967032967
72270,46239,2025,5,LE ROC,365000.0,426.0,1781.0,0.0,476.1904761904762,856.8075117370892,1296.7032967032967
72271,46240,2021,9,ROCAMADOUR,1300220.0,849.0,6492.0,0.0,1300.0,1531.472320376914,1836.2068965517242
72272,46240,2022,20,ROCAMADOUR,5926360.0,2501.0,179771.0,0.0,2078.5158665068448,2369.596161535386,1836.2068965517242
72273,46240,2023,11,ROCAMADOUR,2505100.0,1479.0,17265.0,0.0,1458.052434456929,1693.7795807978364,1836.2068965517242
72274,46240,2024,7,ROCAMADOUR,753000.0,490.0,4346.0,0.0,1833.3333333333333,1536.734693877551,1836.2068965517242
72275,46240,2025,5,ROCAMADOUR,1466000.0,593.0,3569.0,0.0,2947.368421052632,2472.175379426644,1836.2068965517242
72276,46241,2021,9,ROUFFILHAC,1308600.0,793.0,9025.0,0.0,1750.0,1650.1891551071878,1944.304435483871
72277,46241,2022,5,ROUFFILHAC,922214.0,477.0,3179.0,0.0,1953.125,1933.362683438155,1944.304435483871
72278,46241,2023,10,ROUFFILHAC,2738960.0,1465.0,13055.0,0.0,2051.4792899408285,1869.5972696245733,1944.304435483871
72279,46241,2024,2,ROUFFILHAC,1132200.0,494.0,12855.0,0.0,2291.902834008097,2291.902834008097,1944.304435483871
72280,46241,2025,2,ROUFFILHAC,271510.0,177.0,1020.0,0.0,1601.8876623376623,1533.954802259887,1944.304435483871
72281,46242,2021,4,RUDELLE,521200.0,489.0,4344.0,0.0,1094.3061840120663,1065.8486707566462,1402.2549019607843
72282,46242,2022,9,RUDELLE,1349070.0,936.0,8333.0,0.0,1349.0566037735848,1441.3141025641025,1402.2549019607843
72283,46242,2023,7,RUDELLE,1158300.0,699.0,6439.0,0.0,1500.0,1657.0815450643777,1402.2549019607843
72284,46242,2024,2,RUDELLE,220393.42,156.0,225.0,0.0,1485.867003968254,1412.7783333333334,1402.2549019607843
72285,46243,2021,5,RUEYRES,571650.0,517.0,2099.0,0.0,1156.25,1105.705996131528,1199.330520909758
72286,46243,2022,5,RUEYRES,1074000.0,660.0,8040.0,0.0,1690.2173913043478,1627.2727272727273,1199.330520909758
72287,46243,2023,3,RUEYRES,197000.0,317.0,2782.0,0.0,673.0769230769231,621.4511041009464,1199.330520909758
72288,46243,2024,3,RUEYRES,447493.0,307.0,2990.0,0.0,1228.448275862069,1457.6319218241042,1199.330520909758
72289,46244,2021,4,SABADEL-LATRONQUIERE,390000.0,383.0,2390.0,0.0,1012.5,1018.2767624020888,881.7204301075269
72290,46244,2022,4,SABADEL-LATRONQUIERE,640000.0,240.0,48430.0,0.0,881.7204301075269,2666.6666666666665,881.7204301075269
72291,46244,2024,3,SABADEL-LATRONQUIERE,314800.0,223.0,7660.0,0.0,881.7204301075269,1411.659192825112,881.7204301075269
72292,46244,2025,12,SABADEL-LATRONQUIERE,1170000.0,1131.0,99801.0,0.0,881.7204301075269,1034.4827586206898,881.7204301075269
72293,46245,2021,2,SABADEL-LAUZES,192500.0,161.0,515.0,0.0,1194.2248062015503,1195.6521739130435,1390.8536585365853
72294,46245,2022,4,SABADEL-LAUZES,419050.0,368.0,1643.0,0.0,1095.4268292682927,1138.7228260869565,1390.8536585365853
72295,46245,2023,3,SABADEL-LAUZES,530400.0,333.0,925.0,0.0,1710.144927536232,1592.7927927927929,1390.8536585365853
72296,46245,2024,1,SABADEL-LAUZES,140000.0,75.0,75.0,0.0,1866.6666666666667,1866.6666666666667,1390.8536585365853
72297,46245,2025,1,SABADEL-LAUZES,176000.0,100.0,647.0,0.0,1760.0,1760.0,1390.8536585365853
72300,46247,2021,4,SAILLAC,837000.0,644.0,2306.0,0.0,1456.4144736842106,1299.6894409937888,1222.2524989135159
72301,46247,2022,3,SAILLAC,234695.0,260.0,1460.0,0.0,869.5535714285714,902.6730769230769,1222.2524989135159
72302,46247,2023,5,SAILLAC,845986.0,465.0,3661.0,0.0,1412.5797101449275,1819.3247311827956,1222.2524989135159
72303,46247,2024,1,SAILLAC,60000.0,81.0,143.0,0.0,740.7407407407408,740.7407407407408,1222.2524989135159
72304,46247,2025,1,SAILLAC,255000.0,89.0,1960.0,0.0,1222.2524989135159,2865.1685393258426,1222.2524989135159
72305,46250,2021,1,SAINT-CAPRAIS,91000.0,40.0,59.0,0.0,2275.0,2275.0,1774.3212669683257
72306,46250,2022,6,SAINT-CAPRAIS,1282775.0,676.0,5020.0,0.0,1774.3212669683257,1897.5961538461538,1774.3212669683257
72307,46250,2023,2,SAINT-CAPRAIS,68000.0,206.0,919.0,0.0,385.64137134052385,330.09708737864077,1774.3212669683257
72308,46250,2024,2,SAINT-CAPRAIS,368080.0,203.0,800.0,0.0,1891.2648221343873,1813.2019704433499,1774.3212669683257
72309,46250,2025,1,SAINT-CAPRAIS,80000.0,36.0,750.0,0.0,2222.222222222222,2222.222222222222,1774.3212669683257
72310,46251,2021,83,SAINT-CERE,12190423.0,7380.0,34007.0,763.67,1481.48,1651.818834688347,1519.8593995988633
72311,46251,2022,104,SAINT-CERE,14924383.54,8957.0,34023.0,356.36,1744.2429886064856,1666.2256938707155,1519.8593995988633
72312,46251,2023,74,SAINT-CERE,10938828.0,5829.0,24790.0,589.44,1934.7222222222222,1876.6217189912506,1519.8593995988633
72313,46251,2024,64,SAINT-CERE,7940544.0,4865.0,25554.0,387.59000000000003,1587.5337837837837,1632.1775950668036,1519.8593995988633
72314,46251,2025,48,SAINT-CERE,6166688.0,4778.0,21060.0,193.01,1452.991452991453,1290.6421096693177,1519.8593995988633
72315,46252,2021,6,LES PECHS DU VERS,1160940.0,818.0,5421.0,0.0,1230.0,1419.242053789731,1557.9061574074076
72316,46252,2022,6,LES PECHS DU VERS,920300.0,548.0,6841.0,0.0,1544.3947368421052,1679.3795620437957,1557.9061574074076
72317,46252,2023,11,LES PECHS DU VERS,1689300.0,1111.0,16520.0,0.0,1555.5555555555557,1520.5220522052205,1557.9061574074076
72318,46252,2024,6,LES PECHS DU VERS,1233750.0,679.0,39784.0,0.0,2304.483695652174,1817.0103092783504,1557.9061574074076
72319,46252,2025,5,LES PECHS DU VERS,1311869.23,701.0,9408.0,0.0,1560.2567592592593,1871.4254350927247,1557.9061574074076
72320,46253,2021,8,SAINT-CHAMARAND,1199960.0,833.0,5397.0,0.0,1682.6923076923076,1440.5282112845139,1478.6170212765958
72321,46253,2022,10,SAINT-CHAMARAND,1787650.0,1166.0,10475.0,0.0,1033.3333333333333,1533.147512864494,1478.6170212765958
72322,46253,2023,11,SAINT-CHAMARAND,3480732.0,2409.0,7680.0,0.0,1250.0,1444.8866749688668,1478.6170212765958
72323,46253,2024,1,SAINT-CHAMARAND,379000.0,188.0,15.0,0.0,2015.957446808511,2015.9574468085107,1478.6170212765958
72324,46253,2025,4,SAINT-CHAMARAND,525000.0,320.0,1921.0,0.0,1607.142857142857,1640.625,1478.6170212765958
72330,46255,2021,9,SAINT-CIRGUES,1042200.0,890.0,10261.0,0.0,1128.8135593220338,1171.0112359550562,1250.0
72331,46255,2022,10,SAINT-CIRGUES,1625255.0,1045.0,5075.0,0.0,1546.8949579831933,1555.267942583732,1250.0
72332,46255,2023,4,SAINT-CIRGUES,344602.0,325.0,4170.0,0.0,1056.1797752808989,1060.313846153846,1250.0
72333,46255,2024,7,SAINT-CIRGUES,758911.0,625.0,5945.0,0.0,781.3953488372093,1214.2576,1250.0
72334,46255,2025,4,SAINT-CIRGUES,526400.0,402.0,4823.0,0.0,1320.2941176470588,1309.452736318408,1250.0
72335,46256,2021,7,SAINT-CIRQ-LAPOPIE,1771000.0,984.0,3182.0,0.0,3541.6666666666665,1799.7967479674796,1800.0
72336,46256,2022,7,SAINT-CIRQ-LAPOPIE,1825700.0,652.0,3982.0,0.0,2010.204081632653,2800.153374233129,1800.0
72337,46256,2023,4,SAINT-CIRQ-LAPOPIE,573057.0,544.0,2134.0,0.0,1038.4615384615386,1053.4136029411766,1800.0
72338,46256,2024,5,SAINT-CIRQ-LAPOPIE,1278000.0,538.0,4252.0,0.0,2013.0434782608693,2375.46468401487,1800.0
72339,46256,2025,2,SAINT-CIRQ-LAPOPIE,252000.0,186.0,4255.0,0.0,1354.8387096774193,1354.8387096774193,1800.0
72340,46257,2021,4,SAINT-CIRQ-MADELON,701445.0,387.0,3114.0,0.0,1708.5366857551899,1812.5193798449613,2003.4246575342463
72341,46257,2022,9,SAINT-CIRQ-MADELON,1581400.0,758.0,19762.0,0.0,2082.278481012658,2086.2796833773086,2003.4246575342463
72342,46257,2023,7,SAINT-CIRQ-MADELON,1412964.0,780.0,5876.0,0.0,1142.857142857143,1811.4923076923078,2003.4246575342463
72343,46257,2024,2,SAINT-CIRQ-MADELON,270000.0,166.0,1690.0,0.0,1626.5060240963855,1626.5060240963855,2003.4246575342463
72344,46257,2025,5,SAINT-CIRQ-MADELON,1105000.0,635.0,8432.0,0.0,2003.4246575342463,1740.1574803149606,2003.4246575342463
72345,46258,2021,3,SAINT-CIRQ-SOUILLAGUET,745900.0,317.0,5691.0,0.0,1287.1287128712872,2352.9968454258674,1500.0
72346,46258,2022,6,SAINT-CIRQ-SOUILLAGUET,790300.0,529.0,3889.0,0.0,1400.7874015748032,1493.9508506616257,1500.0
72347,46258,2023,1,SAINT-CIRQ-SOUILLAGUET,275000.0,102.0,680.0,0.0,2696.078431372549,2696.078431372549,1500.0
72348,46258,2024,2,SAINT-CIRQ-SOUILLAGUET,738820.0,318.0,1204.0,0.0,2323.333333333333,2323.3333333333335,1500.0
72349,46258,2025,1,SAINT-CIRQ-SOUILLAGUET,38300.0,42.0,60.0,0.0,911.904761904762,911.9047619047619,1500.0
72353,46260,2021,7,SAINTE-COLOMBE,1005000.0,550.0,21044.0,0.0,2426.470588235294,1827.2727272727273,2234.435897435897
72354,46260,2022,1,SAINTE-COLOMBE,92000.0,48.0,776.0,0.0,1916.6666666666667,1916.6666666666667,2234.435897435897
72355,46260,2023,3,SAINTE-COLOMBE,255000.0,316.0,5208.0,0.0,1165.0485436893205,806.9620253164557,2234.435897435897
72356,46260,2024,17,SAINTE-COLOMBE,6370010.0,2589.0,198748.0,0.0,2234.435897435897,2460.413286983391,2234.435897435897
72357,46260,2025,3,SAINTE-COLOMBE,295000.0,283.0,2671.0,0.0,1436.1702127659576,1042.4028268551237,2234.435897435897
72358,46262,2021,17,LENDOU-EN-QUERCY,4602920.0,2095.0,27589.0,0.0,1857.142857142857,2197.0978520286394,1881.6964285714284
72359,46262,2022,11,LENDOU-EN-QUERCY,2167250.0,1061.0,9782.0,0.0,1111.111111111111,2042.6484448633364,1881.6964285714284
72360,46262,2023,13,LENDOU-EN-QUERCY,2312991.21,1672.0,15109.0,0.0,1233.3333333333333,1383.3679485645932,1881.6964285714284
72361,46262,2024,9,LENDOU-EN-QUERCY,1398590.0,856.0,14787.0,0.0,1212.6923076923076,1633.8668224299065,1881.6964285714284
72362,46262,2025,10,LENDOU-EN-QUERCY,3467075.0,1286.0,12443.0,0.0,2485.5977443609027,2696.0147744945566,1881.6964285714284
72363,46263,2021,21,BARGUELONNE-EN-QUERCY,3834195.0,2468.0,44210.0,0.0,1529.271844660194,1553.5636142625608,1529.271844660194
72364,46263,2022,15,BARGUELONNE-EN-QUERCY,3594029.5,1768.0,16400.0,0.0,2031.578947368421,2032.8221153846155,1529.271844660194
72365,46263,2023,14,BARGUELONNE-EN-QUERCY,3048300.0,1816.0,44527.0,0.0,1388.888888888889,1678.579295154185,1529.271844660194
72366,46263,2024,6,BARGUELONNE-EN-QUERCY,1054819.0,585.0,8396.0,0.0,1569.8426921545201,1803.1094017094017,1529.271844660194
72367,46263,2025,7,BARGUELONNE-EN-QUERCY,1272722.0,757.0,6294.0,0.0,1414.1411764705883,1681.2708058124174,1529.271844660194
72368,46264,2021,3,SAINT-DENIS-CATUS,1590000.0,410.0,33860.0,0.0,2277.777777777778,3878.048780487805,2277.777777777778
72369,46264,2022,7,SAINT-DENIS-CATUS,2075632.0,855.0,4850.0,0.0,2937.5,2427.639766081871,2277.777777777778
72370,46264,2023,6,SAINT-DENIS-CATUS,912500.0,448.0,14070.0,0.0,2277.777777777778,2036.830357142857,2277.777777777778
72371,46264,2024,2,SAINT-DENIS-CATUS,130000.0,172.0,920.0,0.0,755.813953488372,755.8139534883721,2277.777777777778
72372,46265,2021,7,SAINT-DENIS-LES-MARTEL,638000.0,427.0,2906.0,0.0,2375.0,1494.1451990632318,1429.292929292929
72373,46265,2022,9,SAINT-DENIS-LES-MARTEL,1129600.0,806.0,6094.0,0.0,1417.6,1401.4888337468983,1429.292929292929
72374,46265,2023,13,SAINT-DENIS-LES-MARTEL,3097090.0,1317.0,8761.0,0.0,2200.0,2351.62490508732,1429.292929292929
72375,46265,2024,8,SAINT-DENIS-LES-MARTEL,1114300.0,955.0,5136.0,0.0,1248.6095661846496,1166.806282722513,1429.292929292929
72376,46265,2025,2,SAINT-DENIS-LES-MARTEL,515000.0,345.0,3139.0,0.0,1482.919254658385,1492.7536231884058,1429.292929292929
72377,46266,2021,2,SAINT-FELIX,430000.0,240.0,1334.0,0.0,1791.6666666666667,1791.6666666666667,1800.595238095238
72378,46266,2022,9,SAINT-FELIX,1894500.0,1067.0,11834.0,0.0,1769.0677966101696,1775.5388940955952,1800.595238095238
72379,46266,2023,4,SAINT-FELIX,608300.0,407.0,5139.0,0.0,1304.3478260869565,1494.5945945945946,1800.595238095238
72380,46266,2024,4,SAINT-FELIX,935600.0,486.0,6234.0,0.0,1923.4033898305086,1925.102880658436,1800.595238095238
72381,46266,2025,3,SAINT-FELIX,628260.0,338.0,1817.0,0.0,1915.078125,1858.7573964497042,1800.595238095238
72382,46267,2021,20,SAINT-GERMAIN-DU-BEL-AIR,3289690.0,1964.0,28734.0,0.0,1434.8516949152543,1674.9949083503054,1802.8834759710335
72383,46267,2022,13,SAINT-GERMAIN-DU-BEL-AIR,2658800.0,1528.0,9946.0,0.0,1983.8235294117649,1740.0523560209424,1802.8834759710335
72384,46267,2023,11,SAINT-GERMAIN-DU-BEL-AIR,2080400.0,1202.0,10018.0,0.0,1715.686274509804,1730.7820299500831,1802.8834759710335
72385,46267,2024,16,SAINT-GERMAIN-DU-BEL-AIR,2593950.0,1409.0,20359.0,0.0,2065.568181818182,1840.986515259049,1802.8834759710335
72386,46267,2025,4,SAINT-GERMAIN-DU-BEL-AIR,876746.28,486.0,1665.0,0.0,1848.9128767123289,1804.0046913580247,1802.8834759710335
72387,46268,2021,32,SAINT GERY-VERS,4996250.0,3394.0,30783.0,0.0,1264.3337863198085,1472.0830878020035,1673.9130434782608
72388,46268,2022,22,SAINT GERY-VERS,4035890.0,2710.0,25859.0,0.0,1589.7789566755082,1489.2583025830259,1673.9130434782608
72389,46268,2023,28,SAINT GERY-VERS,4623650.0,2598.0,21470.0,0.0,1912.5,1779.6959199384141,1673.9130434782608
72390,46268,2024,17,SAINT GERY-VERS,2636695.0,1428.0,11676.0,0.0,1768.2926829268292,1846.4250700280113,1673.9130434782608
72391,46268,2025,4,SAINT GERY-VERS,813800.0,534.0,3641.0,0.0,1817.207572684246,1523.9700374531835,1673.9130434782608
72395,46270,2021,31,SAINT-JEAN-DE-LAUR,6762400.0,3224.0,160780.0,0.0,1576.271186440678,2097.518610421836,1691.474074074074
72396,46270,2022,9,SAINT-JEAN-DE-LAUR,1274586.0,864.0,8684.0,0.0,1306.6666666666667,1475.2152777777778,1691.474074074074
72397,46270,2023,16,SAINT-JEAN-DE-LAUR,3810800.0,1739.0,34251.0,0.0,2317.073170731708,2191.374353076481,1691.474074074074
72398,46270,2024,9,SAINT-JEAN-DE-LAUR,2470198.0,1132.0,9506.0,0.0,2265.243902439024,2182.15371024735,1691.474074074074
72399,46270,2025,4,SAINT-JEAN-DE-LAUR,555000.0,367.0,4258.0,0.0,1407.766990291262,1512.2615803814713,1691.474074074074
72400,46271,2021,1,SAINT-JEAN-LESPINASSE,133000.0,87.0,597.0,0.0,1528.735632183908,1528.7356321839081,1200.0
72401,46271,2022,10,SAINT-JEAN-LESPINASSE,904752.0,824.0,7728.0,0.0,1197.869918699187,1098.0,1200.0
72402,46271,2023,11,SAINT-JEAN-LESPINASSE,1923848.0,1605.0,8398.0,0.0,988.4393063583816,1198.6591900311525,1200.0
72403,46271,2024,8,SAINT-JEAN-LESPINASSE,1190000.0,842.0,6018.0,0.0,1204.367301231803,1413.3016627078384,1200.0
72404,46271,2025,5,SAINT-JEAN-LESPINASSE,836150.0,642.0,2152.0,0.0,1617.8861788617887,1302.4143302180685,1200.0
72405,46272,2021,7,SAINT-JEAN-MIRABEL,1343759.9,703.0,9209.0,0.0,2940.133333333333,1911.4650071123754,1870.4779756326147
72406,46272,2024,6,SAINT-JEAN-MIRABEL,1196759.12,539.0,8742.0,0.0,2098.034793814433,2220.3323191094623,1870.4779756326147
72407,46272,2025,5,SAINT-JEAN-MIRABEL,674000.0,512.0,3162.0,0.0,1194.0298507462687,1316.40625,1870.4779756326147
72408,46273,2021,25,SAINT-LAURENT-LES-TOURS,4423129.0,2505.0,28383.0,0.0,1998.263888888889,1765.7201596806387,1776.595744680851
72409,46273,2022,20,SAINT-LAURENT-LES-TOURS,3403037.0,1984.0,14091.0,79.3,1585.4700854700855,1715.2404233870968,1776.595744680851
72410,46273,2023,5,SAINT-LAURENT-LES-TOURS,861929.0,490.0,2397.0,0.0,1973.684210526316,1759.038775510204,1776.595744680851
72411,46273,2024,11,SAINT-LAURENT-LES-TOURS,2390218.0,1563.0,16267.0,37.55,1871.0526315789475,1529.2501599488164,1776.595744680851
72412,46273,2025,14,SAINT-LAURENT-LES-TOURS,2183050.0,1290.0,13411.0,39.44,1776.595744680851,1692.2868217054263,1776.595744680851
72413,46276,2021,6,SAINT-MARTIN-LABOUVAL,695260.0,578.0,2638.0,0.0,1124.9292452830186,1202.8719723183392,1100.1785714285716
72414,46276,2022,11,SAINT-MARTIN-LABOUVAL,1161630.0,1076.0,4779.0,0.0,1075.357142857143,1079.581784386617,1100.1785714285716
72415,46276,2023,3,SAINT-MARTIN-LABOUVAL,598890.0,482.0,1279.0,0.0,1021.1267605633802,1242.5103734439833,1100.1785714285716
72416,46276,2024,2,SAINT-MARTIN-LABOUVAL,271000.0,158.0,831.0,0.0,1648.2758620689656,1715.1898734177216,1100.1785714285716
72417,46277,2021,6,SAINT-MARTIN-LE-REDON,1641750.0,815.0,4529.0,0.0,1905.0099206349207,2014.4171779141104,1500.0
72418,46277,2022,8,SAINT-MARTIN-LE-REDON,2369798.0,1129.0,10450.0,0.0,2007.715053763441,2099.023914968999,1500.0
72419,46277,2023,7,SAINT-MARTIN-LE-REDON,870000.0,665.0,6288.0,0.0,1481.4814814814815,1308.2706766917292,1500.0
72420,46277,2024,1,SAINT-MARTIN-LE-REDON,282855.0,190.0,320.0,0.0,1488.7105263157894,1488.7105263157894,1500.0
72421,46277,2025,3,SAINT-MARTIN-LE-REDON,411000.0,361.0,3072.0,0.0,1320.0,1138.5041551246538,1500.0
72425,46280,2021,8,SAINT-MEDARD,2700448.0,1199.0,6192.0,0.0,2113.975308641975,2252.250208507089,1722.2222222222222
72426,46280,2022,9,SAINT-MEDARD,1529500.0,925.0,7095.0,0.0,1184.2105263157894,1653.5135135135135,1722.2222222222222
72427,46280,2023,1,SAINT-MEDARD,150000.0,62.0,470.0,0.0,2419.3548387096776,2419.3548387096776,1722.2222222222222
72428,46280,2024,1,SAINT-MEDARD,25000.0,66.0,251.0,0.0,378.7878787878788,378.7878787878788,1722.2222222222222
72429,46281,2021,9,SAINT-MEDARD-DE-PRESQUE,1172000.0,1118.0,11969.0,0.0,1025.4237288135594,1048.3005366726297,1154.7619047619048
72430,46281,2022,1,SAINT-MEDARD-DE-PRESQUE,206420.0,102.0,1370.0,0.0,2023.7254901960785,2023.7254901960785,1154.7619047619048
72431,46281,2023,3,SAINT-MEDARD-DE-PRESQUE,242500.0,164.0,793.0,0.0,1423.611111111111,1478.658536585366,1154.7619047619048
72432,46281,2024,4,SAINT-MEDARD-DE-PRESQUE,1061130.0,474.0,2939.0,0.0,1154.7619047619048,2238.6708860759495,1154.7619047619048
72433,46281,2025,1,SAINT-MEDARD-DE-PRESQUE,223733.0,221.0,1225.0,0.0,1012.366515837104,1012.3665158371041,1154.7619047619048
72434,46283,2021,10,SAINT-MICHEL-DE-BANNIERES,1800100.0,1198.0,14770.0,0.0,1428.409090909091,1502.5876460767947,1560.0
72435,46283,2022,7,SAINT-MICHEL-DE-BANNIERES,2011600.0,1239.0,10679.0,0.0,1470.5882352941176,1623.5673930589185,1560.0
72436,46283,2023,4,SAINT-MICHEL-DE-BANNIERES,761500.0,428.0,5598.0,0.0,2121.8512142080467,1779.2056074766356,1560.0
72437,46283,2024,6,SAINT-MICHEL-DE-BANNIERES,1804000.0,681.0,5531.0,0.0,2459.8214285714284,2649.0455212922175,1560.0
72438,46283,2025,1,SAINT-MICHEL-DE-BANNIERES,784.0,97.0,392.0,0.0,8.082474226804123,8.082474226804123,1560.0
72439,46284,2021,2,SAINT-MICHEL-LOUBEJOU,251000.0,181.0,1242.0,0.0,1346.5346534653465,1386.7403314917126,1560.739198919892
72440,46284,2022,6,SAINT-MICHEL-LOUBEJOU,1110800.0,647.0,4947.0,0.0,1979.1666666666667,1716.8469860896446,1560.739198919892
72441,46284,2023,3,SAINT-MICHEL-LOUBEJOU,495700.0,341.0,1937.0,0.0,1789.4736842105262,1453.6656891495602,1560.739198919892
72442,46284,2024,5,SAINT-MICHEL-LOUBEJOU,617850.0,470.0,4155.0,0.0,1402.439024390244,1314.5744680851064,1560.739198919892
72443,46284,2025,2,SAINT-MICHEL-LOUBEJOU,232000.0,132.0,1444.0,0.0,1757.5757575757575,1757.5757575757575,1560.739198919892
72447,46288,2021,3,SAINT-PERDOUX,458800.0,197.0,1153.0,0.0,2416.6666666666665,2328.9340101522844,2007.1942446043165
72448,46288,2022,2,SAINT-PERDOUX,200000.0,122.0,3815.0,0.0,1639.344262295082,1639.344262295082,2007.1942446043165
72449,46288,2023,5,SAINT-PERDOUX,1223680.0,570.0,2870.0,0.0,2007.1942446043165,2146.8070175438597,2007.1942446043165
72450,46288,2024,1,SAINT-PERDOUX,185000.0,76.0,115.0,0.0,2434.2105263157896,2434.2105263157896,2007.1942446043165
72451,46288,2025,1,SAINT-PERDOUX,100000.0,90.0,128.0,0.0,1111.111111111111,1111.111111111111,2007.1942446043165
72452,46289,2021,10,SAINT-PIERRE-TOIRAC,1101770.0,816.0,11927.0,0.0,1334.0579710144928,1350.2083333333333,1698.7179487179487
72453,46289,2022,6,SAINT-PIERRE-TOIRAC,503270.0,394.0,2420.0,0.0,1182.6923076923076,1277.3350253807107,1698.7179487179487
72454,46289,2023,5,SAINT-PIERRE-TOIRAC,870710.0,447.0,14853.0,0.0,1916.176470588236,1947.8970917225952,1698.7179487179487
72455,46289,2024,1,SAINT-PIERRE-TOIRAC,127400.0,61.0,35.0,0.0,2088.5245901639346,2088.5245901639346,1698.7179487179487
72456,46289,2025,6,SAINT-PIERRE-TOIRAC,937669.0,513.0,3434.0,0.0,1790.1234567901236,1827.8148148148148,1698.7179487179487
72457,46290,2021,22,SAINT-PROJET,3028638.0,2299.0,22959.0,0.0,1406.2874251497003,1317.3719008264463,1579.2207792207791
72458,46290,2022,8,SAINT-PROJET,1293580.0,1140.0,8408.0,0.0,1042.5760869565217,1134.719298245614,1579.2207792207791
72459,46290,2023,5,SAINT-PROJET,782420.0,418.0,5779.0,0.0,1836.734693877551,1871.8181818181818,1579.2207792207791
72460,46290,2024,11,SAINT-PROJET,2491085.0,1510.0,8387.0,0.0,1676.4080459770114,1649.7251655629138,1579.2207792207791
72461,46290,2025,6,SAINT-PROJET,1148000.0,595.0,6455.0,0.0,2079.207920792079,1929.4117647058824,1579.2207792207791
72462,46292,2021,2,SAINT-SIMON,300000.0,300.0,2075.0,0.0,1000.0,1000.0,1740.0
72463,46292,2022,2,SAINT-SIMON,147000.0,158.0,775.0,0.0,1147.7777777777778,930.379746835443,1740.0
72464,46292,2023,4,SAINT-SIMON,930000.0,564.0,12527.0,0.0,1821.4433599526765,1648.936170212766,1740.0
72465,46292,2024,4,SAINT-SIMON,1017000.0,508.0,3526.0,0.0,2051.5384615384614,2001.9685039370079,1740.0
72466,46292,2025,1,SAINT-SIMON,172000.0,70.0,190.0,0.0,2457.1428571428573,2457.1428571428573,1740.0
72467,46293,2021,14,SAINT-SOZY,2290970.0,1464.0,18443.0,0.0,1463.01247771836,1564.870218579235,1714.2857142857142
72468,46293,2022,13,SAINT-SOZY,2310000.0,1443.0,9318.0,0.0,1536.0,1600.8316008316008,1714.2857142857142
72469,46293,2023,8,SAINT-SOZY,1906900.0,898.0,7431.0,0.0,2150.3184713375795,2123.496659242762,1714.2857142857142
72470,46293,2024,15,SAINT-SOZY,2626300.0,1690.0,10117.0,0.0,1768.2926829268292,1554.0236686390533,1714.2857142857142
72471,46293,2025,5,SAINT-SOZY,766000.0,437.0,3763.0,0.0,1714.2857142857142,1752.8604118993135,1714.2857142857142
72472,46294,2021,6,SAINT-SULPICE,1275000.0,633.0,14571.0,0.0,1834.5977011494251,2014.218009478673,1878.015873015873
72473,46294,2022,1,SAINT-SULPICE,133215.0,85.0,320.0,0.0,1567.235294117647,1567.235294117647,1878.015873015873
72474,46294,2023,2,SAINT-SULPICE,698520.0,216.0,860.0,0.0,3274.3125,3233.8888888888887,1878.015873015873
72475,46294,2024,6,SAINT-SULPICE,2853602.9,1015.0,38326.0,0.0,3000.0,2811.4314285714286,1878.015873015873
